currency,timestamp_raw,timestamp_utc,tenor,delta,market_iv,model_iv,residual,market_iv_vol_points,model_iv_vol_points,residual_vol_points,anomaly_score_vol_points
ETH,20260704_053807,2026-07-04 05:38:07+00:00,90.0,0.1,0.5219407412087477,0.5231190919876099,-0.0011783507788621916,52.19407412087477,52.31190872192383,-0.11783507788621916,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,90.0,0.2,0.5180180751241261,0.5183426141738892,-0.0003245390497630396,51.80180751241261,51.83426284790039,-0.03245390497630396,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,90.0,0.3,0.5170085018822912,0.5188653469085693,-0.0018568450262781422,51.70085018822912,51.88653564453125,-0.18568450262781422,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,90.0,0.5,0.5238363220517452,0.5247321128845215,-0.0008957908327762443,52.38363220517452,52.47321319580078,-0.08957908327762443,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,90.0,0.7,0.5488708603170602,0.5490514039993286,-0.0001805436822683859,54.88708603170602,54.9051399230957,-0.01805436822683859,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,90.0,0.8,0.5759351532220921,0.5762470364570618,-0.00031188323496966763,57.59351532220921,57.62470245361328,-0.031188323496966763,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,90.0,0.9,0.6341017526188376,0.6338936686515808,0.00020808396725680023,63.41017526188376,63.389366149902344,0.020808396725680023,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,120.0,0.1,0.53350744444834,0.5342953205108643,-0.0007878760625242842,53.350744444834,53.42953109741211,-0.07878760625242842,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,120.0,0.2,0.528754270438681,0.5287705063819885,-1.6235943307574274e-05,52.87542704386809,52.877052307128906,-0.0016235943307574274,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,120.0,0.3,0.5280721066375688,0.5287268757820129,-0.0006547691444441783,52.80721066375688,52.87268829345703,-0.06547691444441783,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,120.0,0.5,0.5338176873681731,0.534186601638794,-0.0003689142706208015,53.381768736817314,53.41865921020508,-0.03689142706208015,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,120.0,0.7,0.556205397821447,0.5562648177146912,-5.9419893244205824e-05,55.6205397821447,55.62648010253906,-0.005941989324420582,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,120.0,0.8,0.5813794969835084,0.5811911821365356,0.00018831484697279244,58.137949698350845,58.119117736816406,0.018831484697279244,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,120.0,0.9,0.6399113955785927,0.6398084163665771,0.0001029792120155193,63.99113955785927,63.98084259033203,0.01029792120155193,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,180.0,0.1,0.5556955754062826,0.5559682250022888,-0.00027264959600625804,55.56955754062825,55.59682083129883,-0.027264959600625804,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,180.0,0.2,0.5493066306311921,0.5491412281990051,0.00016540243218698958,54.93066306311921,54.91412353515625,0.016540243218698958,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,180.0,0.3,0.5491949222811586,0.5492019653320312,-7.043050872623802e-06,54.919492228115864,54.920196533203125,-0.0007043050872623802,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,180.0,0.5,0.5530198922911359,0.5532747507095337,-0.00025485841839778534,55.30198922911359,55.327476501464844,-0.025485841839778534,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,180.0,0.7,0.5706288551960631,0.5697028636932373,0.0009259915028257959,57.06288551960631,56.97028732299805,0.09259915028257959,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,180.0,0.8,0.5922655960286631,0.5924901962280273,-0.00022460019936421105,59.22655960286632,59.249019622802734,-0.022460019936421105,0.1661359350275234
ETH,20260704_053807,2026-07-04 05:38:07+00:00,180.0,0.9,0.6507995316884793,0.6515697836875916,-0.0007702519991122925,65.07995316884792,65.15697479248047,-0.07702519991122925,0.1661359350275234
ETH,20260704_105258,2026-07-04 10:52:58+00:00,14.0,0.1,0.48255574162330517,0.48353663086891174,-0.0009808892456065754,48.25557416233052,48.35366439819336,-0.09808892456065754,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,14.0,0.2,0.4705366377630647,0.4696854054927826,0.0008512322702821096,47.05366377630647,46.96854019165039,0.08512322702821096,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,14.0,0.3,0.47046169056540943,0.47061359882354736,-0.00015190825813793385,47.04616905654094,47.06135940551758,-0.015190825813793385,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,14.0,0.5,0.4790742552525081,0.479297012090683,-0.000222756838174909,47.90742552525081,47.92970275878906,-0.0222756838174909,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,14.0,0.7,0.5094757490033428,0.5070847272872925,0.0023910217160503233,50.94757490033428,50.708473205566406,0.23910217160503233,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,14.0,0.8,0.5381910422225947,0.5342316627502441,0.003959379472350588,53.819104222259476,53.42316436767578,0.3959379472350588,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,14.0,0.9,0.602343452800172,0.5990706086158752,0.0032728441842967415,60.2343452800172,59.90706253051758,0.32728441842967415,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,30.0,0.1,0.49076630301368357,0.4927382171154022,-0.0019719141017186526,49.076630301368354,49.27382278442383,-0.19719141017186526,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,30.0,0.2,0.4836104773182211,0.48626652359962463,-0.0026560462814035346,48.36104773182211,48.626651763916016,-0.26560462814035346,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,30.0,0.3,0.4839505091762196,0.4854543209075928,-0.0015038117313731503,48.395050917621965,48.545433044433594,-0.15038117313731503,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,30.0,0.5,0.49337516168892104,0.49429550766944885,-0.0009203459805278147,49.3375161688921,49.42955017089844,-0.09203459805278147,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,30.0,0.7,0.5239660486312944,0.5242816209793091,-0.00031557234801471434,52.39660486312944,52.42816162109375,-0.031557234801471434,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,30.0,0.8,0.5553575088876791,0.5555904507637024,-0.00023294187602329597,55.53575088876791,55.559043884277344,-0.023294187602329597,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,30.0,0.9,0.6229163216708994,0.6220880150794983,0.0008283065914010956,62.291632167089936,62.20880126953125,0.08283065914010956,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,60.0,0.1,0.5100987963162106,0.511181652545929,-0.0010828562297183764,51.00987963162106,51.1181640625,-0.10828562297183764,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,60.0,0.2,0.5039467369533314,0.5060994625091553,-0.002152725555823909,50.39467369533314,50.609947204589844,-0.2152725555823909,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,60.0,0.3,0.5047364905114646,0.5049965977668762,-0.0002601072554115902,50.47364905114647,50.49966049194336,-0.02601072554115902,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,60.0,0.5,0.5096480992559563,0.5110785961151123,-0.001430496859155972,50.96480992559563,51.10786056518555,-0.1430496859155972,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,60.0,0.7,0.53656166781992,0.5374690294265747,-0.0009073616066547219,53.656166781992,53.74690246582031,-0.09073616066547219,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,60.0,0.8,0.5644196917759743,0.5645882487297058,-0.00016855695373152457,56.44196917759743,56.458824157714844,-0.016855695373152457,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,60.0,0.9,0.6250075476251441,0.6277257800102234,-0.002718232385079289,62.50075476251441,62.772579193115234,-0.2718232385079289,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.1,0.5206643099911952,0.5216847062110901,-0.0010203962198949146,52.06643099911952,52.16847229003906,-0.10203962198949146,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.2,0.5171512631553755,0.5172834396362305,-0.00013217648085495082,51.71512631553755,51.72834396362305,-0.013217648085495082,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.3,0.5177768229726383,0.5177245140075684,5.230896506991378e-05,51.77768229726383,51.77245330810547,0.005230896506991378,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.5,0.5241411675817549,0.5238321423530579,0.0003090252286970241,52.41411675817549,52.38321304321289,0.03090252286970241,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.7,0.5491026843982981,0.5490331649780273,6.951942027078051e-05,54.910268439829814,54.903316497802734,0.006951942027078051,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.8,0.5756499818527387,0.5762861967086792,-0.0006362148559404535,57.56499818527387,57.62862014770508,-0.06362148559404535,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,90.0,0.9,0.6348901360419841,0.6341131329536438,0.0007770030883402779,63.489013604198405,63.411312103271484,0.07770030883402779,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.1,0.5324074000212181,0.5332486033439636,-0.0008412033227455096,53.24074000212181,53.324859619140625,-0.08412033227455096,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.2,0.5276539367356738,0.5279008746147156,-0.0002469378790417309,52.76539367356739,52.79008865356445,-0.024693787904173092,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.3,0.5280548697391168,0.5280366539955139,1.8215743602834067e-05,52.80548697391168,52.80366516113281,0.0018215743602834067,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.5,0.5340730525441818,0.5335857272148132,0.00048732532936857087,53.40730525441818,53.35857391357422,0.04873253293685709,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.7,0.5558466135550073,0.556137204170227,-0.0002905906152197435,55.58466135550073,55.61371994018555,-0.02905906152197435,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.8,0.5809483442972184,0.5811681151390076,-0.0002197708417891464,58.09483442972184,58.1168098449707,-0.02197708417891464,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,120.0,0.9,0.6403479545106576,0.6395226716995239,0.0008252828111336985,64.03479545106576,63.952266693115234,0.08252828111336985,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.1,0.5548539295410952,0.5555248260498047,-0.0006708965087094398,55.48539295410953,55.55248260498047,-0.06708965087094398,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.2,0.5478090353363847,0.5487370491027832,-0.0009280137663985055,54.78090353363847,54.87370300292969,-0.09280137663985055,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.3,0.5478041580414659,0.548802375793457,-0.0009982177519911595,54.780415804146585,54.8802375793457,-0.09982177519911595,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.5,0.5531271671004294,0.5529059767723083,0.0002211903281210681,55.31271671004294,55.29059600830078,0.02211903281210681,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.7,0.5692632912112982,0.5693240165710449,-6.072535974677162e-05,56.92632912112982,56.932403564453125,-0.006072535974677162,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.8,0.5915854345930679,0.5920117497444153,-0.0004263151513473895,59.15854345930679,59.201175689697266,-0.04263151513473895,0.13044436428353545
ETH,20260704_105258,2026-07-04 10:52:58+00:00,180.0,0.9,0.6505472948736442,0.6506742238998413,-0.0001269290261971534,65.05472948736441,65.06742095947266,-0.01269290261971534,0.13044436428353545
ETH,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.1,0.5019732112492097,0.508374035358429,-0.006400824109219272,50.19732112492097,50.83740234375,-0.6400824109219272,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.2,0.4722426871603712,0.4754680395126343,-0.0032253523522630667,47.22426871603712,47.54680252075195,-0.32253523522630667,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.3,0.46812476718958296,0.4696003198623657,-0.001475552672782765,46.812476718958294,46.96003341674805,-0.1475552672782765,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.5,0.4728467083614205,0.476033478975296,-0.0031867706138755114,47.28467083614205,47.60334777832031,-0.31867706138755114,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.7,0.5017113260574515,0.4993380010128021,0.002373325044649377,50.17113260574515,49.933799743652344,0.2373325044649377,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.8,0.5296634043269453,0.5220078229904175,0.0076555813365277725,52.96634043269452,52.200782775878906,0.7655581336527773,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,14.0,0.9,0.5913251673522512,0.5863136649131775,0.005011502439073667,59.13251673522512,58.63136672973633,0.5011502439073667,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.1,0.49244667200166076,0.49309712648391724,-0.0006504544822564795,49.24466720016608,49.30971145629883,-0.06504544822564795,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.2,0.4828403075358145,0.4832468032836914,-0.00040649574787693377,48.28403075358145,48.32468032836914,-0.04064957478769338,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.3,0.48198810937406117,0.4809577763080597,0.0010303330660014764,48.198810937406115,48.09577941894531,0.10303330660014764,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.5,0.487478942961957,0.4861936569213867,0.001285286040570266,48.747894296195696,48.61936569213867,0.1285286040570266,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.7,0.516835995646552,0.5138517022132874,0.002984293433264673,51.6835995646552,51.385169982910156,0.2984293433264673,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.8,0.5463886762503589,0.5395976305007935,0.006791045749565461,54.63886762503589,53.95976257324219,0.6791045749565461,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,30.0,0.9,0.6139278038983732,0.6041252017021179,0.009802602196255283,61.39278038983732,60.41252136230469,0.9802602196255283,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.1,0.5087219926317058,0.5112435817718506,-0.0025215891401447754,50.87219926317058,51.124359130859375,-0.25215891401447754,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.2,0.5007786454844978,0.5018645524978638,-0.001085907013365972,50.07786454844978,50.18645477294922,-0.1085907013365972,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.3,0.5011159361718208,0.5027937293052673,-0.0016777931334465146,50.11159361718208,50.27937316894531,-0.16777931334465146,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.5,0.5065469636717401,0.505241870880127,0.0013050927916131716,50.65469636717401,50.52418518066406,0.13050927916131716,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.7,0.5316234289244928,0.5307772159576416,0.0008462129668511675,53.162342892449274,53.077720642089844,0.08462129668511675,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.8,0.557442450795859,0.5544244050979614,0.0030180456978975423,55.744245079585895,55.442440032958984,0.30180456978975423,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,60.0,0.9,0.6169420461520002,0.6134504675865173,0.003491578565482878,61.69420461520002,61.34504699707031,0.3491578565482878,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.1,0.5193578461616057,0.5214706063270569,-0.002112760165451144,51.935784616160575,52.14706039428711,-0.2112760165451144,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.2,0.5153540780924991,0.5144561529159546,0.0008979251765445229,51.53540780924991,51.445613861083984,0.08979251765445229,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.3,0.5152645919421082,0.5149016380310059,0.0003629539111023039,51.526459194210815,51.49016571044922,0.03629539111023039,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.5,0.5206034885375678,0.5204033851623535,0.00020010337521425559,52.06034885375678,52.04033660888672,0.02001033752142556,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.7,0.5446928808596807,0.54591965675354,-0.0012267758938593332,54.469288085968074,54.59196472167969,-0.12267758938593332,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.8,0.5705712732807832,0.5694313049316406,0.0011399683491425394,57.057127328078316,56.94313049316406,0.11399683491425394,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.9,0.6289581376335979,0.6280917525291443,0.000866385104453582,62.89581376335979,62.809173583984375,0.0866385104453582,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.1,0.5310383575126387,0.5312656164169312,-0.00022725890429242668,53.10383575126387,53.12656021118164,-0.022725890429242668,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.2,0.5264079243145302,0.5253864526748657,0.001021471639664484,52.64079243145302,52.53864669799805,0.1021471639664484,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.3,0.5263106193747326,0.5249664783477783,0.0013441410269542375,52.631061937473255,52.496646881103516,0.13441410269542375,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.5,0.5309405492356338,0.5306200981140137,0.00032045112162015776,53.094054923563384,53.06201171875,0.032045112162015776,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.7,0.5525026854684284,0.5524274706840515,7.521478437688689e-05,55.25026854684284,55.24274826049805,0.007521478437688689,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.8,0.5767675645052078,0.5765864253044128,0.00018113920079498858,57.676756450520784,57.65864181518555,0.018113920079498858,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,120.0,0.9,0.6355039391860184,0.6348443031311035,0.0006596360549149249,63.55039391860184,63.48442840576172,0.0659636054914925,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.1,0.5533481897012021,0.5530791282653809,0.00026906143582128283,55.33481897012022,55.30791473388672,0.026906143582128283,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.2,0.54751235888581,0.5470784306526184,0.0004339282331915495,54.75123588858099,54.70784378051758,0.04339282331915495,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.3,0.5474212244788427,0.5469328761100769,0.0004883483687657675,54.74212244788427,54.69328689575195,0.04883483687657675,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.5,0.5507898058784966,0.5515481233596802,-0.0007583174811836013,55.07898058784966,55.15481185913086,-0.07583174811836013,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.7,0.5678188832148306,0.5672003030776978,0.0006185801371328958,56.781888321483066,56.72003173828125,0.061858013713289584,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.8,0.5891408131301613,0.5895032286643982,-0.0003624155342368818,58.91408131301613,58.950321197509766,-0.03624155342368818,0.290990215630838
ETH,20260704_150952,2026-07-04 15:09:52+00:00,180.0,0.9,0.6477937386640091,0.6479430198669434,-0.0001492812029342261,64.77937386640092,64.79430389404297,-0.014928120293422609,0.290990215630838
ETH,20260704_162607,2026-07-04 16:26:07+00:00,14.0,0.1,0.5097026491374779,0.5211191773414612,-0.011416528203983312,50.97026491374778,52.11191940307617,-1.1416528203983312,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,14.0,0.2,0.47668036601148966,0.4796493947505951,-0.002969028739105428,47.66803660114897,47.96493911743164,-0.2969028739105428,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,14.0,0.3,0.4724339511296077,0.4739384651184082,-0.0015045139888005266,47.24339511296077,47.39384460449219,-0.15045139888005266,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,14.0,0.5,0.48171654470932274,0.48134902119636536,0.0003675235129573795,48.171654470932275,48.13490295410156,0.03675235129573795,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,14.0,0.7,0.5111190889823707,0.5102820992469788,0.0008369897353919242,51.11190889823707,51.0282096862793,0.08369897353919242,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,14.0,0.8,0.5411087438763884,0.5365951657295227,0.004513578146865704,54.110874387638844,53.659515380859375,0.45135781468657044,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,14.0,0.9,0.6074898505471885,0.6008061766624451,0.006683673884743446,60.74898505471885,60.08061599731445,0.6683673884743446,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,30.0,0.1,0.4869460200058791,0.48910361528396606,-0.0021575952780869545,48.69460200058791,48.910362243652344,-0.21575952780869545,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,30.0,0.2,0.48223136602359284,0.483190655708313,-0.0009592896847201438,48.22313660235928,48.31906509399414,-0.09592896847201438,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,30.0,0.3,0.4830811414421174,0.4824334979057312,0.0006476435363861888,48.308114144211736,48.243350982666016,0.06476435363861888,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,30.0,0.5,0.4893016823019102,0.4878545105457306,0.0014471717561795883,48.930168230191015,48.78544998168945,0.14471717561795883,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,30.0,0.7,0.5197640428650059,0.5169415473937988,0.002822495471207054,51.97640428650059,51.69415283203125,0.2822495471207054,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,30.0,0.8,0.5488225869484533,0.5456064343452454,0.0032161526032079557,54.88225869484533,54.56064224243164,0.32161526032079557,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,30.0,0.9,0.6202411503490817,0.618776261806488,0.0014648885425936342,62.024115034908164,61.87762451171875,0.14648885425936342,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,60.0,0.1,0.5046551268990115,0.508237361907959,-0.0035822350089474986,50.465512689901146,50.82373809814453,-0.35822350089474986,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,60.0,0.2,0.49947203309960714,0.4998275339603424,-0.00035550086073526943,49.94720330996071,49.98275375366211,-0.03555008607352694,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,60.0,0.3,0.49936928631310445,0.5001824498176575,-0.0008131635045530161,49.936928631310444,50.018245697021484,-0.08131635045530161,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,60.0,0.5,0.5057031229672445,0.5052103996276855,0.0004927233395589647,50.57031229672445,50.52104187011719,0.049272333955896475,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,60.0,0.7,0.5317096030517496,0.5316574573516846,5.2145700065064915e-05,53.170960305174965,53.16574478149414,0.0052145700065064915,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,60.0,0.8,0.5599134693981238,0.5584505200386047,0.0014629493595190723,55.99134693981238,55.84505081176758,0.14629493595190723,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,60.0,0.9,0.6237244716629662,0.6210835576057434,0.0026409140572227763,62.37244716629662,62.10835647583008,0.26409140572227763,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,90.0,0.1,0.5159295069860257,0.5176527500152588,-0.0017232430292331014,51.59295069860257,51.76527404785156,-0.17232430292331014,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,90.0,0.2,0.5119076142806972,0.5124176144599915,-0.0005100001792942566,51.19076142806972,51.24176025390625,-0.051000017929425656,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,90.0,0.3,0.5119311600864768,0.5120813250541687,-0.00015016496769193477,51.19311600864768,51.208133697509766,-0.015016496769193477,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,90.0,0.5,0.5201344286743922,0.5197362899780273,0.000398138696364847,52.01344286743922,51.973628997802734,0.0398138696364847,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,90.0,0.7,0.544268993436671,0.5450147390365601,-0.0007457455998890472,54.4268993436671,54.50147247314453,-0.07457455998890472,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,90.0,0.8,0.5709656941074531,0.5700459480285645,0.0009197460788886724,57.09656941074531,57.00459289550781,0.09197460788886724,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,90.0,0.9,0.6307350762487575,0.6301886439323425,0.0005464323164149354,63.073507624875745,63.018863677978516,0.05464323164149354,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,120.0,0.1,0.5282143362818451,0.5282177925109863,-3.4562291412187918e-06,52.82143362818451,52.82177734375,-0.0003456229141218792,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,120.0,0.2,0.5238111429554809,0.5233933925628662,0.00041775039261471303,52.381114295548095,52.33934020996094,0.0417750392614713,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,120.0,0.3,0.52380252605228,0.5231369733810425,0.0006655526712374682,52.380252605227994,52.313697814941406,0.06655526712374682,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,120.0,0.5,0.5301874739854602,0.5293297171592712,0.0008577568261889379,53.01874739854602,52.9329719543457,0.08577568261889379,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,120.0,0.7,0.5522446410854835,0.5525676608085632,-0.0003230197230796872,55.224464108548354,55.25676727294922,-0.03230197230796872,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,120.0,0.8,0.5769620480485286,0.5769031643867493,5.8883661779307594e-05,57.696204804852854,57.69031524658203,0.0058883661779307594,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,120.0,0.9,0.6370106697987019,0.6364983916282654,0.0005122781704365309,63.70106697987019,63.649837493896484,0.05122781704365309,0.2533904220818826
ETH,20260704_162607,2026-07-04 16:26:07+00:00,180.0,0.1,0.5516723956937842,0.5503158569335938,0.0013565387601904844,55.167239569378424,55.031585693359375,0.13565387601904844,0.2533904220818826
