currency,timestamp_raw,timestamp_utc,tenor,delta,market_iv,model_iv,residual,market_iv_vol_points,model_iv_vol_points,residual_vol_points,anomaly_score_vol_points,horizon_hours,future_timestamp_utc,actual_gap_hours,future_market_iv,future_market_iv_vol_points,future_iv_change,future_iv_change_vol_points
BTC,20260707_025544,2026-07-07 02:55:44+00:00,60.0,0.9,0.4978071269202575,0.4988357126712799,-0.0010285857510223,49.78071269202575,49.88357162475586,-0.1028585751022381,0.1244400589843663,1,2026-07-07 03:55:45+00:00,1.0002777777777778,0.4993915281065275,49.93915281065275,0.001584401186269957,0.15844011862699858
BTC,20260707_035545,2026-07-07 03:55:45+00:00,60.0,0.9,0.4993915281065275,0.5001523494720459,-0.0007608213655184,49.93915281065275,50.015235900878906,-0.0760821365518416,0.1235408104428636,1,2026-07-07 04:55:46+00:00,1.0002777777777778,0.5006321968469545,50.06321968469545,0.0012406687404269978,0.1240668740426969
BTC,20260707_045546,2026-07-07 04:55:46+00:00,60.0,0.9,0.5006321968469545,0.5016467571258545,-0.0010145602789,50.06321968469545,50.164676666259766,-0.1014560278900011,0.162430000775807,1,2026-07-07 05:58:48+00:00,1.0505555555555555,0.501429444092785,50.1429444092785,0.0007972472458305235,0.07972472458305191
BTC,20260707_161606,2026-07-07 16:16:06+00:00,60.0,0.9,0.4938392003488928,0.4934233129024505,0.0004158874464422,49.383920034889286,49.34233093261719,0.0415887446442275,0.1946014659390336,1,2026-07-07 17:32:11+00:00,1.2680555555555555,0.4880196604241812,48.80196604241812,-0.00581953992471157,-0.5819539924711634
BTC,20260707_173211,2026-07-07 17:32:11+00:00,60.0,0.9,0.4880196604241812,0.4882113933563232,-0.000191732932142,48.80196604241812,48.82114028930664,-0.019173293214203,0.1571415443936585,1,2026-07-07 18:32:12+00:00,1.0002777777777778,0.4865499108302167,48.65499108302167,-0.0014697495939645089,-0.14697495939645222
BTC,20260707_183212,2026-07-07 18:32:12+00:00,60.0,0.9,0.4865499108302167,0.4859760403633117,0.0005738704669049,48.65499108302167,48.59760284423828,0.0573870466904935,0.2204657693375319,1,2026-07-07 19:46:56+00:00,1.2455555555555555,0.4854397053253507,48.54397053253508,-0.001110205504866013,-0.1110205504865931
BTC,20260708_003332,2026-07-08 00:33:32+00:00,60.0,0.9,0.492134981356966,0.4954834878444671,-0.0033485064875011,49.2134981356966,49.54834747314453,-0.3348506487501179,0.1909687167965306,1,2026-07-08 01:43:58+00:00,1.173888888888889,0.4989285926729061,49.89285926729061,0.00679361131594014,0.679361131594014
BTC,20260708_014358,2026-07-08 01:43:58+00:00,60.0,0.9,0.4989285926729061,0.5007810592651367,-0.0018524665922305,49.89285926729061,50.07810592651367,-0.1852466592230595,0.1504440837890925,1,2026-07-08 02:43:58+00:00,1.0,0.5018176599599691,50.181765995996905,0.002889067287062952,0.2889067287062943
BTC,20260708_024358,2026-07-08 02:43:58+00:00,60.0,0.9,0.5018176599599691,0.5041905045509338,-0.0023728445909647,50.181765995996905,50.41905212402344,-0.2372844590964762,0.1661596027097075,1,2026-07-08 03:43:59+00:00,1.0002777777777778,0.5025432592448843,50.25432592448843,0.0007255992849152237,0.07255992849152193
BTC,20260708_034359,2026-07-08 03:43:59+00:00,60.0,0.9,0.5025432592448843,0.5046069025993347,-0.0020636433544504,50.25432592448843,50.460689544677734,-0.2063643354450417,0.1435884164330982,1,2026-07-08 04:44:00+00:00,1.0002777777777778,0.5051892987497912,50.51892987497912,0.0026460395049069385,0.2646039504906952
BTC,20260708_044400,2026-07-08 04:44:00+00:00,60.0,0.9,0.5051892987497912,0.5069656372070312,-0.00177633845724,50.51892987497912,50.696563720703125,-0.1776338457240012,0.2653018549671007,1,2026-07-08 05:46:09+00:00,1.0358333333333334,0.5053983858647237,50.53983858647237,0.00020908711493250465,0.02090871149324869
BTC,20260708_054609,2026-07-08 05:46:09+00:00,60.0,0.9,0.5053983858647237,0.5065892934799194,-0.0011909076151956,50.53983858647237,50.65892791748047,-0.1190907615195691,0.2998914452658104,1,2026-07-08 06:46:29+00:00,1.0055555555555555,0.5043318495405711,50.43318495405711,-0.001066536324152656,-0.10665363241525938
BTC,20260703_025200,2026-07-03 02:52:00+00:00,90.0,0.1,0.3738600601344559,0.3748614192008972,-0.0010013590664412,37.386006013445595,37.486141204833984,-0.1001359066441276,0.1953619181163311,1,2026-07-03 03:52:01+00:00,1.0002777777777778,0.3727681003066566,37.27681003066566,-0.0010919598277993048,-0.10919598277993714
BTC,20260703_035201,2026-07-03 03:52:01+00:00,90.0,0.1,0.3727681003066566,0.3740554749965668,-0.0012873746899101,37.27681003066566,37.405548095703125,-0.1287374689910192,0.2217058395815171,1,2026-07-03 04:52:02+00:00,1.0002777777777778,0.3668751514399996,36.68751514399996,-0.005892948866656977,-0.589294886665698
BTC,20260703_045202,2026-07-03 04:52:02+00:00,90.0,0.1,0.3668751514399996,0.3677530288696289,-0.0008778774296293,36.68751514399996,36.77530288696289,-0.0877877429629303,0.1624224152634397,1,2026-07-03 05:52:02+00:00,1.0,0.3627073933606989,36.270739336069894,-0.0041677580793006985,-0.4167758079300654
BTC,20260703_055202,2026-07-03 05:52:02+00:00,90.0,0.1,0.3627073933606989,0.3636333048343658,-0.0009259114736668,36.270739336069894,36.36333084106445,-0.0925911473666885,0.1702583676056578,1,2026-07-03 06:52:03+00:00,1.0002777777777778,0.3635893708064024,36.35893708064024,0.0008819774457035079,0.08819774457034413
BTC,20260703_065203,2026-07-03 06:52:03+00:00,90.0,0.1,0.3635893708064024,0.3637402355670929,-0.0001508647606904,36.35893708064024,36.3740234375,-0.0150864760690483,0.185724306248962,1,2026-07-03 07:54:52+00:00,1.0469444444444445,0.3615853356159997,36.15853356159997,-0.0020040351904027087,-0.20040351904027176
BTC,20260703_174437,2026-07-03 17:44:37+00:00,90.0,0.1,0.3597379266306826,0.3610973060131073,-0.0013593793824246,35.97379266306827,36.1097297668457,-0.1359379382424641,0.1098683091970557,1,2026-07-03 18:44:37+00:00,1.0,0.3598063562962347,35.98063562962348,6.84296655520944e-05,0.00684296655521166
BTC,20260703_184437,2026-07-03 18:44:37+00:00,90.0,0.1,0.3598063562962347,0.3611840307712555,-0.0013776744750207,35.98063562962348,36.118404388427734,-0.137767447502074,0.1345735935815124,1,2026-07-03 19:44:38+00:00,1.0002777777777778,0.3596966077784206,35.969660777842066,-0.00010974851781409001,-0.010974851781412553
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.1,0.3634026713796037,0.3641857504844665,-0.0007830791048628,36.340267137960375,36.418575286865234,-0.0783079104862805,0.1108560765608729,1,2026-07-04 16:26:06+00:00,1.2705555555555557,0.362406198998159,36.240619899815904,-0.0009964723814446796,-0.09964723814447041
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.1,0.362406198998159,0.3609371185302734,0.0014690804678855,36.240619899815904,36.093711853027344,0.1469080467885575,0.1323974964570624,1,2026-07-04 17:42:11+00:00,1.2680555555555555,0.358196640888813,35.8196640888813,-0.004209558109346034,-0.42095581093460765
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.1,0.358196640888813,0.3612543940544128,-0.0030577531655998,35.8196640888813,36.12543869018555,-0.3057753165599863,0.1631992080534453,1,2026-07-04 18:43:40+00:00,1.0247222222222223,0.3609701726755042,36.09701726755042,0.002773531786691208,0.2773531786691237
BTC,20260704_184340,2026-07-04 18:43:40+00:00,90.0,0.1,0.3609701726755042,0.3625203371047973,-0.0015501644292931,36.09701726755042,36.25203323364258,-0.1550164429293177,0.1048079995343763,1,2026-07-04 19:54:55+00:00,1.1875,0.3618694292912399,36.186942929123994,0.0008992566157356996,0.08992566157357373
BTC,20260705_161652,2026-07-05 16:16:52+00:00,90.0,0.1,0.3666171115903406,0.3668078184127807,-0.0001907068224401,36.66171115903406,36.680782318115234,-0.0190706822440156,0.1132409369469684,1,2026-07-05 17:29:17+00:00,1.2069444444444444,0.3654042026077025,36.540420260770254,-0.0012129089826380945,-0.12129089826380834
BTC,20260705_172917,2026-07-05 17:29:17+00:00,90.0,0.1,0.3654042026077025,0.3653178513050079,8.635130269457614e-05,36.540420260770254,36.53178405761719,0.0086351302694576,0.152819533121303,1,2026-07-05 18:37:27+00:00,1.136111111111111,0.3632090679002587,36.32090679002587,-0.0021951347074438132,-0.21951347074438132
BTC,20260705_183727,2026-07-05 18:37:27+00:00,90.0,0.1,0.3632090679002587,0.3637531101703644,-0.0005440422701056,36.32090679002587,36.37531280517578,-0.0544042270105626,0.1280934870318533,1,2026-07-05 19:37:27+00:00,1.0,0.3632104641401425,36.321046414014255,1.3962398838218704e-06,0.00013962398838174295
BTC,20260706_001236,2026-07-06 00:12:36+00:00,90.0,0.1,0.3595870416771188,0.3599168360233307,-0.0003297943462118,35.958704167711886,35.99168395996094,-0.0329794346211831,0.1799175176013283,1,2026-07-06 01:29:43+00:00,1.2852777777777777,0.3587684574870018,35.876845748700184,-0.0008185841901169888,-0.08185841901170221
BTC,20260706_012943,2026-07-06 01:29:43+00:00,90.0,0.1,0.3587684574870018,0.3596596419811249,-0.000891184494123,35.876845748700184,35.965965270996094,-0.0891184494123009,0.1376957918206153,1,2026-07-06 02:40:36+00:00,1.1813888888888888,0.3587244214732713,35.872442147327135,-4.403601373048627e-05,-0.004403601373049071
BTC,20260706_042532,2026-07-06 04:25:32+00:00,90.0,0.1,0.3606637931005573,0.3606699109077453,-6.117807188010804e-06,36.06637931005574,36.06698989868164,-0.000611780718801,0.1362389170763828,1,2026-07-06 05:31:40+00:00,1.1022222222222222,0.3606244794551403,36.06244794551404,-3.93136454169829e-05,-0.003931364541699622
BTC,20260706_123242,2026-07-06 12:32:42+00:00,90.0,0.1,0.3677937826739335,0.3687154054641723,-0.0009216227902388,36.779378267393355,36.87154006958008,-0.0921622790238829,0.1172145583516293,1,2026-07-06 13:32:43+00:00,1.0002777777777778,0.3686765743368164,36.86765743368163,0.0008827916628829091,0.08827916628827381
BTC,20260706_133243,2026-07-06 13:32:43+00:00,90.0,0.1,0.3686765743368164,0.3705824911594391,-0.0019059168226226,36.86765743368163,37.058250427246094,-0.1905916822622699,0.3865611114076062,1,2026-07-06 14:32:43+00:00,1.0,0.3664299423506578,36.642994235065785,-0.002246631986158598,-0.22466319861584338
BTC,20260706_143243,2026-07-06 14:32:43+00:00,90.0,0.1,0.3664299423506578,0.3661119639873504,0.0003179783633073,36.642994235065785,36.6111946105957,0.031797836330738,0.1308284754140762,1,2026-07-06 15:32:44+00:00,1.0002777777777778,0.366116812403079,36.6116812403079,-0.0003131299475788163,-0.03131299475788296
BTC,20260706_153244,2026-07-06 15:32:44+00:00,90.0,0.1,0.366116812403079,0.3660792112350464,3.7601168032641574e-05,36.6116812403079,36.6079216003418,0.0037601168032641,0.1199835807627768,1,2026-07-06 16:32:45+00:00,1.0002777777777778,0.3664701115387146,36.64701115387146,0.00035329913563564297,0.03532991356355808
BTC,20260706_163245,2026-07-06 16:32:45+00:00,90.0,0.1,0.3664701115387146,0.3663606941699981,0.0001094173687164,36.64701115387146,36.63607025146485,0.0109417368716446,0.075602550268264,1,2026-07-06 17:34:05+00:00,1.0222222222222221,0.3660178477340993,36.60178477340993,-0.0004522638046153271,-0.04522638046152849
BTC,20260706_173405,2026-07-06 17:34:05+00:00,90.0,0.1,0.3660178477340993,0.3663174211978912,-0.0002995734637919,36.60178477340993,36.63174057006836,-0.0299573463791946,0.0929705291256368,1,2026-07-06 18:34:06+00:00,1.0002777777777778,0.3644785303421899,36.447853034218994,-0.0015393173919093783,-0.15393173919093783
BTC,20260706_183406,2026-07-06 18:34:06+00:00,90.0,0.1,0.3644785303421899,0.365387499332428,-0.000908968990238,36.447853034218994,36.53874969482422,-0.0908968990238012,0.0865573738764609,1,2026-07-06 19:34:06+00:00,1.0,0.3638921362939161,36.38921362939161,-0.0005863940482738195,-0.058639404827381725
BTC,20260706_193406,2026-07-06 19:34:06+00:00,90.0,0.1,0.3638921362939161,0.3662922382354736,-0.0024001019415575,36.38921362939161,36.62922286987305,-0.2400101941557542,0.1589301638645974,1,2026-07-06 20:34:07+00:00,1.0002777777777778,0.3656051828142632,36.56051828142632,0.0017130465203470946,0.17130465203470635
BTC,20260706_203407,2026-07-06 20:34:07+00:00,90.0,0.1,0.3656051828142632,0.3692842125892639,-0.0036790297750007,36.56051828142632,36.92842102050781,-0.367902977500073,0.1769943802479608,1,2026-07-06 21:34:08+00:00,1.0002777777777778,0.3636207965929359,36.36207965929359,-0.0019843862213272945,-0.198438622132727
BTC,20260707_003525,2026-07-07 00:35:25+00:00,90.0,0.1,0.3608460587622948,0.3640401363372803,-0.0031940775749854,36.08460587622948,36.404014587402344,-0.3194077574985465,0.2608870279700608,1,2026-07-07 01:54:15+00:00,1.3138888888888889,0.3636015815445181,36.36015815445182,0.0027555227822232964,0.2755522782223352
BTC,20260707_015415,2026-07-07 01:54:15+00:00,90.0,0.1,0.3636015815445181,0.3644997477531433,-0.0008981662086251,36.36015815445182,36.449974060058594,-0.089816620862515,0.1027536761517802,1,2026-07-07 02:55:44+00:00,1.0247222222222223,0.3639623842390953,36.39623842390953,0.00036080269457722247,0.03608026945771314
BTC,20260707_015516,2026-07-07 01:55:16+00:00,90.0,0.1,0.3635665779623228,0.3645067811012268,-0.0009402031389039,36.35665779623229,36.450679779052734,-0.0940203138903972,0.1030589269804765,1,2026-07-07 02:55:44+00:00,1.0077777777777779,0.3639623842390953,36.39623842390953,0.00039580627677254787,0.03958062767723902
BTC,20260707_025544,2026-07-07 02:55:44+00:00,90.0,0.1,0.3639623842390953,0.3639577329158783,4.651323217030878e-06,36.39623842390953,36.395774841308594,0.000465132321703,0.1244400589843663,1,2026-07-07 03:55:45+00:00,1.0002777777777778,0.365190888225388,36.5190888225388,0.0012285039862926506,0.12285039862926794
BTC,20260707_035545,2026-07-07 03:55:45+00:00,90.0,0.1,0.365190888225388,0.3650562763214111,0.0001346119039768,36.5190888225388,36.5056266784668,0.0134611903976844,0.1235408104428636,1,2026-07-07 04:55:46+00:00,1.0002777777777778,0.3651536973755452,36.51536973755452,-3.719084984277199e-05,-0.0037190849842758666
BTC,20260707_045546,2026-07-07 04:55:46+00:00,90.0,0.1,0.3651536973755452,0.3640621304512024,0.0010915669243428,36.51536973755452,36.406211853027344,0.1091566924342812,0.162430000775807,1,2026-07-07 05:58:48+00:00,1.0505555555555555,0.3632458820529094,36.324588205290944,-0.0019078153226357863,-0.1907815322635784
BTC,20260707_161606,2026-07-07 16:16:06+00:00,90.0,0.1,0.3650367364809949,0.3668768107891083,-0.0018400743081133,36.50367364809949,36.68767929077149,-0.1840074308113337,0.1946014659390336,1,2026-07-07 17:32:11+00:00,1.2680555555555555,0.3636937379962059,36.36937379962059,-0.0013429984847889709,-0.13429984847890353
BTC,20260707_173211,2026-07-07 17:32:11+00:00,90.0,0.1,0.3636937379962059,0.3663705885410309,-0.0026768505448249,36.36937379962059,36.63705825805664,-0.2676850544824971,0.1571415443936585,1,2026-07-07 18:32:12+00:00,1.0002777777777778,0.3635521488948804,36.35521488948804,-0.00014158910132550107,-0.014158910132550773
BTC,20260707_183212,2026-07-07 18:32:12+00:00,90.0,0.1,0.3635521488948804,0.3671620786190033,-0.0036099297241228,36.35521488948804,36.716209411621094,-0.3609929724122884,0.2204657693375319,1,2026-07-07 19:46:56+00:00,1.2455555555555555,0.3620537760132319,36.2053776013232,-0.001498372881648502,-0.14983728816483932
BTC,20260708_003332,2026-07-08 00:33:32+00:00,90.0,0.1,0.3624376945003862,0.3631738722324371,-0.0007361777320508,36.24376945003863,36.317386627197266,-0.0736177732050868,0.1909687167965306,1,2026-07-08 01:43:58+00:00,1.173888888888889,0.3629754621698796,36.29754621698796,0.000537767669493372,0.05377676694933342
BTC,20260708_014358,2026-07-08 01:43:58+00:00,90.0,0.1,0.3629754621698796,0.3633803427219391,-0.0004048805520595,36.29754621698796,36.338035583496094,-0.0404880552059505,0.1504440837890925,1,2026-07-08 02:43:58+00:00,1.0,0.3645424711268626,36.45424711268626,0.0015670089569830292,0.15670089569830026
BTC,20260708_024358,2026-07-08 02:43:58+00:00,90.0,0.1,0.3645424711268626,0.3650687634944916,-0.0005262923676289,36.45424711268626,36.50687789916992,-0.0526292367628966,0.1661596027097075,1,2026-07-08 03:43:59+00:00,1.0002777777777778,0.3637405851476136,36.37405851476136,-0.0008018859792490174,-0.08018859792490218
BTC,20260708_034359,2026-07-08 03:43:59+00:00,90.0,0.1,0.3637405851476136,0.3641600906848907,-0.0004195055372771,36.37405851476136,36.41600799560547,-0.0419505537277153,0.1435884164330982,1,2026-07-08 04:44:00+00:00,1.0002777777777778,0.3652330830683231,36.52330830683231,0.0014924979207094902,0.1492497920709539
BTC,20260708_044400,2026-07-08 04:44:00+00:00,90.0,0.1,0.3652330830683231,0.365351527929306,-0.0001184448609828,36.52330830683231,36.535152435302734,-0.0118444860982891,0.2653018549671007,1,2026-07-08 05:46:09+00:00,1.0358333333333334,0.3651596480947487,36.51596480947487,-7.343497357437112e-05,-0.0073434973574393325
BTC,20260708_054609,2026-07-08 05:46:09+00:00,90.0,0.1,0.3651596480947487,0.3666146993637085,-0.0014550512689597,36.51596480947487,36.661468505859375,-0.1455051268959784,0.2998914452658104,1,2026-07-08 06:46:29+00:00,1.0055555555555555,0.366867006105637,36.6867006105637,0.0017073580108882824,0.17073580108882425
BTC,20260703_025200,2026-07-03 02:52:00+00:00,90.0,0.2,0.3732603596108884,0.3743436932563782,-0.0010833336454897,37.32603596108884,37.43436813354492,-0.1083333645489792,0.1953619181163311,1,2026-07-03 03:52:01+00:00,1.0002777777777778,0.3724238273463223,37.24238273463223,-0.0008365322645660922,-0.08365322645661166
BTC,20260703_035201,2026-07-03 03:52:01+00:00,90.0,0.2,0.3724238273463223,0.3736506700515747,-0.0012268427052524,37.24238273463223,37.36506652832031,-0.1226842705252417,0.2217058395815171,1,2026-07-03 04:52:02+00:00,1.0002777777777778,0.367453855593869,36.745385559386904,-0.004969971752453284,-0.49699717524532616
BTC,20260703_045202,2026-07-03 04:52:02+00:00,90.0,0.2,0.367453855593869,0.3678911328315735,-0.0004372772377044,36.745385559386904,36.78911209106445,-0.0437277237704425,0.1624224152634397,1,2026-07-03 05:52:02+00:00,1.0,0.3636307882054791,36.36307882054791,-0.003823067388389889,-0.3823067388389916
BTC,20260703_055202,2026-07-03 05:52:02+00:00,90.0,0.2,0.3636307882054791,0.3649824261665344,-0.0013516379610553,36.36307882054791,36.49824142456055,-0.1351637961055307,0.1702583676056578,1,2026-07-03 06:52:03+00:00,1.0002777777777778,0.3645697522632471,36.456975226324715,0.0009389640577679992,0.09389640577680325
BTC,20260703_065203,2026-07-03 06:52:03+00:00,90.0,0.2,0.3645697522632471,0.364971250295639,-0.0004014980323918,36.456975226324715,36.49712371826172,-0.0401498032391867,0.185724306248962,1,2026-07-03 07:54:52+00:00,1.0469444444444445,0.3646623526068753,36.466235260687526,9.26003436281797e-05,0.009260034362810643
BTC,20260703_174437,2026-07-03 17:44:37+00:00,90.0,0.2,0.3633216268976705,0.3636969625949859,-0.0003753356973154,36.33216268976705,36.36969757080078,-0.0375335697315404,0.1098683091970557,1,2026-07-03 18:44:37+00:00,1.0,0.3638720106016961,36.38720106016961,0.0005503837040256032,0.055038370402556325
BTC,20260703_184437,2026-07-03 18:44:37+00:00,90.0,0.2,0.3638720106016961,0.3636246025562286,0.0002474080454674,36.38720106016961,36.36246109008789,0.0247408045467467,0.1345735935815124,1,2026-07-03 19:44:38+00:00,1.0002777777777778,0.3634049333165233,36.34049333165233,-0.0004670772851728122,-0.04670772851727634
BTC,20260704_150952,2026-07-04 15:09:52+00:00,90.0,0.2,0.3635725838927546,0.3639064431190491,-0.0003338592262944,36.35725838927546,36.39064407348633,-0.0333859226294475,0.1108560765608729,1,2026-07-04 16:26:06+00:00,1.2705555555555557,0.3627721088267175,36.27721088267175,-0.0008004750660370874,-0.08004750660370519
BTC,20260704_162606,2026-07-04 16:26:06+00:00,90.0,0.2,0.3627721088267175,0.3626429140567779,0.0001291947699395,36.27721088267175,36.26428985595703,0.0129194769939555,0.1323974964570624,1,2026-07-04 17:42:11+00:00,1.2680555555555555,0.3622841514517377,36.22841514517377,-0.0004879573749798083,-0.04879573749798283
BTC,20260704_174211,2026-07-04 17:42:11+00:00,90.0,0.2,0.3622841514517377,0.3620748221874237,0.0002093292643139,36.22841514517377,36.207481384277344,0.0209329264313995,0.1631992080534453,1,2026-07-04 18:43:40+00:00,1.0247222222222223,0.3627549178490831,36.27549178490831,0.00047076639734539016,0.04707663973454146
BTC,20260704_184340,2026-07-04 18:43:40+00:00,90.0,0.2,0.3627549178490831,0.3628661930561065,-0.0001112752070234,36.27549178490831,36.28662109375,-0.011127520702342,0.1048079995343763,1,2026-07-04 19:54:55+00:00,1.1875,0.3623244631745985,36.23244631745985,-0.00043045467448460384,-0.04304546744845794
BTC,20260705_161652,2026-07-05 16:16:52+00:00,90.0,0.2,0.3662053970921584,0.3661374449729919,6.795211916643673e-05,36.62053970921584,36.61374282836914,0.0067952119166436,0.1132409369469684,1,2026-07-05 17:29:17+00:00,1.2069444444444444,0.3655523410274008,36.55523410274009,-0.0006530560647575734,-0.06530560647575356
BTC,20260705_172917,2026-07-05 17:29:17+00:00,90.0,0.2,0.3655523410274008,0.3648777306079864,0.0006746104194144,36.55523410274009,36.48777389526367,0.0674610419414412,0.152819533121303,1,2026-07-05 18:37:27+00:00,1.136111111111111,0.3639058057430202,36.39058057430202,-0.0016465352843805792,-0.16465352843806613
BTC,20260705_183727,2026-07-05 18:37:27+00:00,90.0,0.2,0.3639058057430202,0.3636167049407959,0.0002891008022243,36.39058057430202,36.361671447753906,0.0289100802224329,0.1280934870318533,1,2026-07-05 19:37:27+00:00,1.0,0.3633015186324217,36.33015186324218,-0.0006042871105985115,-0.060428711059842044
BTC,20260706_001236,2026-07-06 00:12:36+00:00,90.0,0.2,0.3591524947230156,0.3593100011348724,-0.0001575064118568,35.91524947230156,35.930999755859375,-0.0157506411856855,0.1799175176013283,1,2026-07-06 01:29:43+00:00,1.2852777777777777,0.3587702008756518,35.877020087565185,-0.00038229384736376826,-0.038229384736375494
BTC,20260706_012943,2026-07-06 01:29:43+00:00,90.0,0.2,0.3587702008756518,0.3580271601676941,0.0007430407079577,35.877020087565185,35.80271530151367,0.0743040707957776,0.1376957918206153,1,2026-07-06 02:40:36+00:00,1.1813888888888888,0.3586252188245046,35.862521882450466,-0.0001449820511472133,-0.014498205114719553
BTC,20260706_042532,2026-07-06 04:25:32+00:00,90.0,0.2,0.3604260810944456,0.3596028387546539,0.0008232423397916,36.042608109444565,35.96028518676758,0.0823242339791696,0.1362389170763828,1,2026-07-06 05:31:40+00:00,1.1022222222222222,0.3605192555092177,36.05192555092177,9.317441477207922e-05,0.009317441477207922
BTC,20260706_123242,2026-07-06 12:32:42+00:00,90.0,0.2,0.3672346587550974,0.3679511547088623,-0.0007164959537648,36.723465875509746,36.79511642456055,-0.0716495953764884,0.1172145583516293,1,2026-07-06 13:32:43+00:00,1.0002777777777778,0.3685413678560554,36.85413678560555,0.0013067091009579812,0.13067091009580167
BTC,20260706_133243,2026-07-06 13:32:43+00:00,90.0,0.2,0.3685413678560554,0.3700510263442993,-0.0015096584882438,36.85413678560555,37.005104064941406,-0.1509658488243859,0.3865611114076062,1,2026-07-06 14:32:43+00:00,1.0,0.3662518948825669,36.62518948825669,-0.0022894729734885266,-0.22894729734886
BTC,20260706_143243,2026-07-06 14:32:43+00:00,90.0,0.2,0.3662518948825669,0.3658554553985595,0.0003964394840073,36.62518948825669,36.58554458618164,0.0396439484007304,0.1308284754140762,1,2026-07-06 15:32:44+00:00,1.0002777777777778,0.3657791845041548,36.57791845041549,-0.00047271037841206676,-0.047271037841198904
BTC,20260706_153244,2026-07-06 15:32:44+00:00,90.0,0.2,0.3657791845041548,0.365047812461853,0.0007313720423018,36.57791845041549,36.50477981567383,0.0731372042301836,0.1199835807627768,1,2026-07-06 16:32:45+00:00,1.0002777777777778,0.3643383202403802,36.433832024038026,-0.0014408642637745994,-0.14408642637746283
BTC,20260706_163245,2026-07-06 16:32:45+00:00,90.0,0.2,0.3643383202403802,0.364659696817398,-0.0003213765770178,36.433832024038026,36.46596908569336,-0.0321376577017806,0.075602550268264,1,2026-07-06 17:34:05+00:00,1.0222222222222221,0.3648234291113744,36.48234291113744,0.00048510887099417754,0.04851088709941109
BTC,20260706_173405,2026-07-06 17:34:05+00:00,90.0,0.2,0.3648234291113744,0.3647111356258392,0.0001122934855351,36.48234291113744,36.47111511230469,0.0112293485535153,0.0929705291256368,1,2026-07-06 18:34:06+00:00,1.0002777777777778,0.3631498869676543,36.31498869676543,-0.0016735421437200637,-0.16735421437200415
BTC,20260706_183406,2026-07-06 18:34:06+00:00,90.0,0.2,0.3631498869676543,0.3640556633472442,-0.0009057763795899,36.31498869676543,36.40556716918945,-0.0905776379589939,0.0865573738764609,1,2026-07-06 19:34:06+00:00,1.0,0.3627348725016755,36.273487250167555,-0.0004150144659788024,-0.041501446597877134
BTC,20260706_193406,2026-07-06 19:34:06+00:00,90.0,0.2,0.3627348725016755,0.3652211725711822,-0.0024863000695067,36.273487250167555,36.522117614746094,-0.248630006950673,0.1589301638645974,1,2026-07-06 20:34:07+00:00,1.0002777777777778,0.3640573211682127,36.40573211682127,0.0013224486665371904,0.13224486665371415
BTC,20260706_203407,2026-07-06 20:34:07+00:00,90.0,0.2,0.3640573211682127,0.3676562309265136,-0.0035989097583009,36.40573211682127,36.765625,-0.3598909758300961,0.1769943802479608,1,2026-07-06 21:34:08+00:00,1.0002777777777778,0.3619110628919556,36.19110628919556,-0.0021462582762570848,-0.21462582762571003
BTC,20260707_003525,2026-07-07 00:35:25+00:00,90.0,0.2,0.3604972384396073,0.362577885389328,-0.0020806469497206,36.049723843960734,36.257789611816406,-0.2080646949720654,0.2608870279700608,1,2026-07-07 01:54:15+00:00,1.3138888888888889,0.362508571368009,36.2508571368009,0.002011332928401721,0.20113329284016856
BTC,20260707_015415,2026-07-07 01:54:15+00:00,90.0,0.2,0.362508571368009,0.3631919622421264,-0.0006833908741174,36.2508571368009,36.31919479370117,-0.0683390874117451,0.1027536761517802,1,2026-07-07 02:55:44+00:00,1.0247222222222223,0.3638380191569494,36.383801915694946,0.0013294477889403966,0.13294477889404277
BTC,20260707_015516,2026-07-07 01:55:16+00:00,90.0,0.2,0.3625925671407444,0.3632007241249084,-0.000608156984164,36.25925671407444,36.320072174072266,-0.0608156984164054,0.1030589269804765,1,2026-07-07 02:55:44+00:00,1.0077777777777779,0.3638380191569494,36.383801915694946,0.0012454520162050176,0.12454520162050642
BTC,20260707_025544,2026-07-07 02:55:44+00:00,90.0,0.2,0.3638380191569494,0.3633993566036224,0.000438662553327,36.383801915694946,36.339935302734375,0.0438662553327029,0.1244400589843663,1,2026-07-07 03:55:45+00:00,1.0002777777777778,0.3650441906391519,36.50441906391519,0.0012061714822024783,0.12061714822024783
BTC,20260707_035545,2026-07-07 03:55:45+00:00,90.0,0.2,0.3650441906391519,0.3645807802677154,0.0004634103714364,36.50441906391519,36.45807647705078,0.046341037143649,0.1235408104428636,1,2026-07-07 04:55:46+00:00,1.0002777777777778,0.3647943050744199,36.47943050744199,-0.00024988556473198864,-0.02498855647320397
BTC,20260707_045546,2026-07-07 04:55:46+00:00,90.0,0.2,0.3647943050744199,0.363899827003479,0.0008944780709408,36.47943050744199,36.389984130859375,0.0894478070940896,0.162430000775807,1,2026-07-07 05:58:48+00:00,1.0505555555555555,0.3633361877980355,36.33361877980355,-0.0014581172763843964,-0.14581172763843853
